谈谈中学图书馆的建设,张远康:07379697|,2,," 中学图书馆是我国图书馆事业的一个组成部分。由于种种原因,与其它类型的图书馆相比,它又是比较薄弱的一部分。如何办好中学图书馆,有效地发挥其作用,我认为应从以下四个方面着手。一、从办好中学教育的高度,切实提高各级领导对中学图书馆建设的认识中学图书馆是中学教育机构的重要组成部分,它和师资、实验室同样重要,是衡量一所中学办学质量优劣的三大要素之一。办好中学图书馆,是关系到提高中学教学质量和培养一代新人的问题。多年来,这个问题没有引起有关领导部门的足够重视。据了解,我省各地普遍投有指定机构或专人负责中学图书馆工作,也没有对中学图书馆工作中的情况和存在的问题进行全面了解和认真研究;不少中学领导只忙于抓教学,很少过问图书馆工作。如何改变这种局面呢?",TSQC199001014
图书馆人员管理研究,曹葆青:|,1,," 图书馆人员包括行政管理人员、专业技术人员和一般工人。本文关于图书馆人员管理研究侧重于微观方面。现代图书馆工作人员不仅要有强烈的事业心、责任感及良好的职业道德,而且应具有一定的文化专业知识与技能;同时,由于工作,生活节奏的加快,还要求图书馆工作人员具有强壮的体魄。现代图书馆也对图书馆人员的组成结构提出了相应的要求。应建立一支由多学科、多层次、多语种人员组成的专业队伍,使图书馆人员的群体结构合理化。群体结构包括领导班子结构与专业干部结构。合理的领导班子结构要求其成员在知识、专业、年龄、智能和性格等方面实现最优组合。专业干部结构包括年龄结构、知识结构、专业结构、",TSQC199001015
论情报生产的特征及发展,黄莉:|,1,," 本文除引言和结语外,共五个部分。一、情报生产的内涵——某些基本概念及其含义首先讨论了情报的概念,指出了本文所使用的情报概念的含义。接着讨论了情报生产的概念,指出情报生产是一种精神生产,其主要任务是对人类已有的知识信息进行加工处理。具体地说,情报生产包括原始情报的生产和二、三次情报的生产两个层次,后者是本文讨论的重点。最后讨论了情报产业的概念,说明了情报生产与情报产业的关系。",TSQC199001016
社会科学情报环境研究,叶勤:|,1,," 社科情报系统的发展使社科情报环境问题显得十分突出和重要,社科情报环境成为现代社科情报研究不可缺少的课题之一。本文分四章论述了社科情报环境的含义及其对社科情报系统的影响。第一章社科情报环境及其研究概述。社科情报环境与社科情报系统是一对互补的概念,定义环境必须首先定义系统。如果说,社科情报系统是具有收藏、整理、传递社科情报功能的有序整体,那么,社科情报环境就是与社科情报系统有关联的外界因素的集合。系统与环境不断进行物质、信息、能量的交换而得以存在和发展。社科情报环",TSQC199001017
技术转移及技术选择研究,左雄亚:|,1,," 技术转移作为人类社会的一种实践活动,历史悠久。在人类社会发展的历史过程中,技术转移与经济发展的关系极其密切,各地区、国家间的技术转移和交流对于促进世界各地区和国家的经济发展具有重要作用。各国的先进科技经各种渠道转移、传播扩散到其它国家,带动了整个人类的社会经济发展。技术转移也是不发达国家赶超发达国家的必由之路,战后日本及亚洲“四小龙”的经济发展奇迹就证明了这一点。党的十一届三中全会以后,我国实行对外开放政策,加强了与世界各国的科技、经济交流,直接面临着技术转移及技术选择问题。开展这方面的理论研究,具有现实意义。本文分三部分。",TSQC199001018
微机高校社会科学科研管理信息系统研究,沈吟东:|,1,," 本文所叙述的系统研究,是国家教委的“七五”规划项目,是针对高校社会科学领域而言的计算机科研管理信息系统。一、系统分析1、用户需求分析我国高校社科科研管理系统的内部组织结构可分为四层;第一层是指国家教委社科科研管理职能部门,它司宏观控制最高决策之功能。第二层是指各高校社科科研管理职能部门,它既是上下沟通的重要桥梁,更是高校社科科研活动的具体组织者、决策者。第三层是指各院、系、研究所社科科研管理工作人员,主要负责搜集、整理本单位科研信息,并向第二层上报。第四层是指科研人员,他们是科研活动的主体。据以上分析,可以把本系统用户归纳成两大类:一是科研",TSQC199001019
新中国成立四十年来的图书馆目录教材述评,孙更新:|,5,," “图书馆目录”,是图书馆学专业基础课程之一。新中国成立四十年来,图书馆目录教材正式出版的有十来种,内部印行的达几十种之多。分析这些教材的特点,评价它们在图书馆学专业教学、科研和实际工作中的作用,对深化图书馆目录教材的改革,具有重要的意义。一、我国图书馆目录教材的发展纵观我国四十年来图书馆目录教材的发展,大致可分为三个时期。第一个时期,从1949年到1966年。这一时期,随着我国图书馆事业逐步走向繁荣,图书馆学研究和专业教育有了很大的发展。在马列主义立场、观点、方法的指导下,图书馆目录教材,也出现了崭新的面貌。其中影响较大的,有刘国钧等编的《图书馆目录》(高校出版社1957年)、北大和武大图书馆学系合编的《图书馆藏书与目录讲稿》(1962),以及刘国钧《关于图书馆目录的几个问题》的讲稿(1957)等。这一时期教材的主要特点是:",TSQC199001020
文献害虫在我国的分布情况及其分布规律初探,汪华明:|,4,," 文献害虫是一种危害图书、档案、文物的害虫,属仓虫特殊类型。它们一般能在文献库房(书库、档案库等)中生长,并完成虫期的生活史;随着气候区的不同,其分布亦有所不同。它们对文献资料造成的危害有时触目惊心,如北京图书馆和广西区图书馆曾组织一个图书害虫联合调查组,对广西六个地区的十四个图书馆的近万册古籍、外文类图书作虫量调查,在抽样的图书中,有81%的图书被蛀,害虫分布达三十余种。因此,全国各省市究竟有哪些文献害虫,它们的分布与各气候区的关系如何,有哪些规律,这都是值得深入探讨的问题。",TSQC199001021
中国图书馆事业1988年大事记(下),邹华享:|,3,," 7月1—4日浙江省文化厅在临安县召开“浙江省农村图书馆(室)工作经验交流会”,各县市代表152人参加。据会议资料,浙汀省已建农村图书馆(室)21198个,藏书达9506084册。7月12—31日北京图书馆与中国现代文学馆联合主办“冰心文学创作生涯七十年展览”。7月16日辽宁地区中心图书馆委员会更名为辽宁省图书情报工作协调委员会,并举行第一次会议,讨论协调委员会章程及协作协调有关事宜。",TSQC199001022
对档案目录学的认识,高勇:21248262|,2,," 档案目录学是介于档案学与目录学之间的一门新兴学科,它既是档案学的一个分支学科,又是目录学的一个分支学科。档案目录,是记录档案文献内容特征和形式特征的档案二次信息系统,是按照一定的次序编排而成的条目组合,是档案管理部门对档案文献进行实体控制和智能控制的基本工具,也是档案管理部门和档案利用者管理、检索和利用档案资源的重要手段。档案目录学是以档案目录为研究对象,研究、探讨档案著录和档案目录组织的理论与方法,研究、探讨档案目录、档案目录工作的历史和发展规律的一门科学。也就是说:这门学科是研究“档案目录”的,而不是研究图书目录,也不是研究情报目录的。档案目录工作(也称编目工作)是档案管理工作的基础工作之一。这是一项十分重要的工作。只有把各种档案目录编制好,才能把档案管理得井然有序,便于检索和利用。我国档案目录种类繁多,从",TSQC199001023
文书、公文、文件的涵义及其使用辨析,张煜明:|,2,," 在近些年出版的文书学和文书工作工具书中,对文书、公文、文件三个术语涵义的叙述,明显地存在着两个问题:一是用语不够规范,二是概念不够明确。用语不够规范,会使读者费解而产生迷惑。例如;文件是“文书的核心部分”(见河北人民出版社1988年版《简明文秘知识词典》“文件”词条)。照这种解释,文书的核心部分,既可以理解为某一文书的某一重要组成部分,也可以理解为文书种类中的某一重要种类文书,究竟应当怎样理解才对呢?又如:公文是“指党政机关、企业事业单位以及群众团体等各个社会集团在自己工作活动中为处理公务而按照特定的体式、经过一定的处理程序制成的文字材料。……文件指机关制发并使用的、具备完整公文格式",TSQC199001024
关于文书档案与其它门类档案的文件交叉问题,周琪瑶:17193791|,2,," 文书档案与其它各种门类档案,在具体的分类组卷过程中,经常碰到某些不易区分的文件归类交叉问题。一、文书档案与科技档案的文件交叉地区直属机关的水利、农业、气象、城建环保、邮电、供电等科技主管部门,经常形成关于科学技术问题的请示、批复等文件。这些文件,其正文往往是一般文书性质的信函,其附件则是科技文件材料。这些文件材料,对审批机关来说,由于是在行政管理活动中形成的;所附的科技文件材料,是进行该项活动的辅助性材料,故应归入文书档案。同时,这些文件材料,又是科技工作的指导性文件,是进行科技活动的依据,是一套科技文件材料不可分割的组成部分。因此,申报单位应将其归入科技档案。如:我区灵璧县水利局的《关于报送“代楼分水闸",TSQC199001025
利用空气换气扇调节档案库房温度的尝试,胡培:20634551|,1,," 我馆现用库房修建于1982年,建筑面积为1032平方米,座北朝南,钢筋混凝土结构,三层楼。库房南面夹走廊的外墙,由于当时修建的失误,窗户开的较大。我们初步计算了一下,外墙窗户面积占墙壁面积的49.7%;加上屋顶平顶而的太阳幅射,在高温季节,库房内的温度较高,特别是三楼的温度较高。笔者对1988年最高温度的七、八、九三月三楼库房的温度记载进行了统计,三月平均温度为31.3℃,大大超过档案库房保管档案的最适宜的温度。根据这一情况,我们在资金有限的条件下,采取了一系列的措施来调节库房内的温度。",TSQC199001026
我国书业书目述略,龙志中:|,4,," 书业书目,是出版发行业对一定时期及既定范围内所经营的出版物进行揭示与报导的商业性书目。本文就我国书业书目的有关情况作些介绍和分析。一、我国书业书目的类型与特点我国现行的中文书业书目,达百余种之多,其中影响较大的有三十多种。依据其著录内容和商业属件,大致可划分为如下几种类型。1、宣传征订型。这种类型的书目集征订、推荐和新书预订于一体,是出版界常用的一种书目。这类书目多以《新书目》、《图书讯息报》、《书讯》等不同刊名出现;其版式多为四开,版额有四版、八版不等。刊载内容:第一版一般为新书(或重点品种)的评介、推荐等宣传性、导向性文章,文图并茂;最末一版(或这一版的大部)主要刊载出版动态、读者之声、新书架、",TSQC199001027
谈谈图书征订目录的改进,王元平:14511581|,2,," 按照合同订立的一般程序,图书征订单的发出,算是图书生产单位发出的要约;一旦图书发行单位在订单上填上数据,盖上公章,将订单交给图书生产单位,则表示对订立合同提议的接受,或叫承诺。合同订立后,其法律效力也随之产生。目前,我国的图书征订单多数是随图书征订目录一起分发的。它作为图书征订目录的附件,大都没有再另行印制。在征订过程中,二者确有一定的因果联系。由于图书同其它商品不同,其使用价值无法一眼瞥见,需仔细阅读,慢慢品味;要求图书进货人员对每一本书都这样做,显然是办不到的。进货人员只有通过阅读图书征订目录,请教专家学者,调查市场容量,才能最后决定订",TSQC199001028
积极扩展农村供销社兼营图书业务——新洲县依靠农村供销社兼营图书的调查,李起辉:16226357|,2,," 目前,我县供销社经营图书的业务比较活跃,呈现出五个特点: 1、思想认识普遍提高了。许多供销社都把扩大图书兼营业务当作社会主义精神文明建设的一件大事来抓,一般都确定了一名副职兼管图书发行业务。每逢重大节日或大忙季节,有的供销社负责人还亲自站柜台卖书,同发行人员一道送书到农村和学校;还有不少的供销社主动到书店要求经营图书。书店的同志说:“以往是我们找供销社卖书,现在是供销社找上门来要求卖书。”",TSQC199001029
推行样书征订之探讨——和出版社长商榷,张兆瑞:17115769|,2,," 近年来,地方出版社竞相出书,“撞车”现象经常发生。销货店由于没有样书,良莠难辨,只好借助百余字的《内容提要》隔山买牛。这种“指腹为婚”的不了解出版全貌的进发货方式,有时对那些上乘佳作、优秀读物把握不准,不能一次订足,往往形成脱销;而对那些格调不高的消遣读物,则因订货过多,造成积压。出版社要想促进出版,服务销售,一方面必须改革编目方式,力求其形式多样,美观悦目,类别集中,重点书目突出,内容介绍真实生动;另一方面应大力推行发样书订货。看样发样订货是商品经营的起码要求,何况图书是一种特殊商品,其质量较难鉴别,使用价值也受到各种条件的限制。因此,图书看样发样进货更为必要。",TSQC199001030
我国图书发行界计算机应用的现状、问题及对策,黄凯卿:|,3,," 一、现状与问题目前,我国绝大多数的省级新华书店及新华书店发行所、中国国际图书贸易总公司(下称国际书店)、中国图书进出口总公司(下称中图公司)、部分省市外文书店,都已开发出具有多方面应用功能的计算机业务处理系统,计算机配置以微型机为主,也有少量的中、小型计算机(如M 240 D、VS 80、VAX—11/750等)。国际书店拥有两台王安系列(VS)小型机及数十台微型机,开发出了“计算机中国期刊对外发行管理系统”软件,主要处理我国社科类期刊的对外发行业务。其功能包括:对180多个国家和地区的1000多个批发",TSQC199001031
中国书刊在国外的展览——为中国国际图书贸易总公司成立40周年而作,宋广浦:14749954|常青原:14549920|,4,," 党的十一届三中全会以前,出国书展基本上是由中国国际图书贸易总公司(下称国图公司,即中国国际书店)独家办理。1980年以后,我国实行开放政策,众多的国内出版社纷纷参加国际书展,影响日益扩大;而许多在国外举办的国际性书展,仍由国图公司牵头组团参加。一、中国图书走向世界建国以来,党和政府十分重视国际宣传和对外文化交流。国际书店成立之初,国家即赋予它代表我国参加国际书展的任务,从而使之成为对外文化交流的一个重要组成部分。40年来,国际书店参加在国外举办的各种书展数百起,有力地促进了图书贸易和对",TSQC199001032
对文献检索学的看法,刘国华:07375960|,1,," 到目前为止,武汉大学陈光祚同志提出了“作为一门学科的情报检索”之说,西南财经大学董建民同志提出了“文献利用学”,的概念。至于该学科的研究内容和研究任务,陈光祚同志认为,应包括检索语言、数据库、检索系统、检索策略、检索服务等五大方面;董建民同志则认为:“包括对文献的研究;对优化利用文献的手段、方法和技术设备及检索工具、语言、策略等的研究;对用户需求和用户教育的研究;对文献利用学研究方法的研究等等”。可见,二人的看法比较接近。",TSQC199001033
县(市)图书馆在职人员教育的最佳方式,王崇良:09204365|,1,," 根据县(市)图书馆的具体情况,对在职人员加强实用专业知识教育可采取“短、平、快”的教育方式。其含义是:短:学习时间短,以短为主,长短结合;平:教学内容及其深度要适应图书馆事业的发展水平和在职人员的接受水平;快:在职人员运用所学的专业知识在工作中收到绩效要快。采用“短平快”的方式进行实用专业知识培训,既可以一事一训,起到“吹糠见米”的作用;也可以将某一系统的专业知识化整为零,按照图书馆工作规律安排教学内容与时间,分段教学,长班短办,使学员的专业知识积零成整,逐步系统化;经过若干个“短",TSQC199001034
列宁的图书情报工作为经济建设服务的思想与实践,郭星寿:|,5,," 列宁的图书馆学思想,在我国早已得到研究和宣传。然而,构成他这一思想体系的重要组成部分,即关于情报工作及图书情报工作为经济建设服务的思想与实践,却未得到应有的重视和研究。实际上,在列宁关于社会主义革命和建设的许多著作、言论中,在他起草和签署的一些文件中,都蕴含着这方面的重要思想。十月革命后,列宁为组织开展苏维埃国家的科学、技术工作,作了很多指示,从事了多方面的实践活动,其中就包含了现在被人们称之为情报工作的内容。研究和宣传列宁的图书情报工作为经济建设服务的思想及实践活动,不仅具有理论意义,也有着毋庸置疑的现实意义。值此列宁诞辰120周年之际,谨以此文来纪念这位苏维埃国家图书情报工作的伟大奠基者和卓越的组织活动家。",TSQC199002000
高校图书馆审美教育职能初探,任俊为:06147413|,4,," 高校图书馆的教育职能,应包括“利用一切审美因素,运用多种方式对学生进行审美教育。”本文对此作些探讨。高校图书馆不仅应当而且可以履行审美教育的职能。这是因为: 第一,作为审美教育三要素之一的审美媒介——美的事物,在高校图书馆中大量而集中存在,这是高校其它任何部门都无法比拟的。例如图书馆舍的建筑美;图书资料中所包含的科学美、艺术美;馆员与读者的劳动美;馆员与馆员之间、馆员与读者之间,读者与读者之间的人际关系交往美等等,这一切都为审美教育提供了丰富的陶冶因素。第二,图书馆的施教特点特别适合于审美施教。图书馆是通过服务来履行自己的教",TSQC199002001
情报检索语言诸问题探究,程远:11140827|,3,," 在我国图书馆学、情报学界,对情报检索语言的研究日趋深入,研究成果层出不穷。本文仅就研究中的有关问题谈一些看法。一、关于情报检索情报检索语言是伴随着情报检索的产生而产生的,没有情报检索就不可能产生情报检索语言。因此,要研究情报检索语言,就得先搞清楚什么是情报检索。什么是情报检索?《情报语言学基础》(下称《基础》)是这样表述的:“情报检索的全过程包括情报的存贮和检索两个方面。情报存贮是指编制检索工具和建立检索系统;情报检索即是利用这些检索工具和检索系统来查找所需的情报。”为了更明了地描述情报检索的实际情况,《基础》还绘出了情报存贮与情报检索过程的示意图",TSQC199002002
文献分类学术语辨析(续二),刘延章:10309182|,3,," 十一、基本部类与基本序列白国应同志在《图书分类学》第65页上说:“基本部类又称为大部,或称为基本序列”。《中小型表》也把基本部类称为基本序列(见该表第2版第19页)。北京大学图书馆学系教科书《图书分类》(下称北大教材)第2页上说:“基本部类之间的排列次序,称之为基本序列。”《图书馆专业基本科目名词简释》(下称《简释》)第20页上也说:“基本部类的排列次序,称为基本序列。”那么,究竟哪种说法正确呢? 为了划清基本部类与基本序列之间的界限,首先让我们来看一看什么是基本部类。“所谓基本部类,是指根据科学分类原则和文献特点,首先将类目表确定为最概括的几个部分”(见拙著《文献分类学》)。其次让我们再来看一看什么是基本序列。“所谓基本序列,是指将类目表确定为最概括的几",TSQC199002003
试论情报商品的价格机制,魏业华:|,3,," 一、关于情报商品价格形成的几种说法由于情报商品价值和使用价值的特殊性,理论界对其价格形成问题众说纷纭。归纳起来,主要有三种代表性的说法。1、垄断价格论其主要论点是:由于情报商品具有独特性和创造性,情报市场缺乏激烈的竞争,人们为了保护情报的所有权,制定了各种产权保护法,如版权法、专利法等。这两方面的交互作用,形成了情报商品的垄断性。因而,情报商品的价格是典型的垄断价格。这种垄断价格既不是由商品的生产价格决定的,也不是由商品的价值决定的;其决定因素在于卖者的垄断性、买者的需求程度和支付能力。2、效用决定论这种观点近来呼声最强,反响也最大。其主要论点是:用户在消费情报商品中所获得的效用才是情报商品价格形成的基础和依据。某一情报商品在市场上能否卖高价,",TSQC199002004
从接受过程看文献信息的自在、自为与再生,潘玉田:11513539|,2,," 从接受过程考察,文献信息可划分为自在、自为、再生三个阶段。文献信息在这三个运动阶段上,可分别称为自在信息、自为信息、再生信息。自在信息指反映前的信息,自为信息指反映中的信息,再生信息指被接受利用了的信息。自在信息脱离于接受主体而外在,对应着文献之外的客观事物而自在,以物理符号形态寄载于文献之中,文献载体及其符号形式就是自在信息的物质形态和存在方式。自在信息反映着文献信息的静态。它不是不运动,而是运动的一种特定阶段和存在方式。自在信息从它产生伊始,就是一个有方向的量,即矢量,总是要朝着读者(用户)一方运动。在未进入思维接受系统之前,自",TSQC199002005
论图书馆参考工作社会化,曾建华:|,3,," 本文所说的图书馆参考工作社会化,是指图书馆参考工作面对社会日益增长的情报需求,主动开展各项参考服务活动,更好地履行自身的情报职能。一、图书馆参考工作社会化概念的提出图书馆界曾有人认为,“参考工作的进一步深入就是科学情报工作。”这大体上说出了传统参考工作与情报工作的联系与区别。1987年,卢子博先生曾指出:“传统图书馆的开放是一种业务工作的自我循环,未能将图书馆置于整个社会大系统中去考察。图书馆工作未能直接渗透到工厂、科研等经济建设部门,对其直接发挥作用。因此,图书馆对社会的影响力还不是很大。”这种状态的普遍存在,与图书馆传统的参考工作被动服务方式有着必然的联系。图书馆传统参考工作对知识信息的处理,在微观上不及情报工作细致深入,在宏观上又不及情报工作",TSQC199002006
近年来大学生小说阅读的特点与图书馆应采取的措施,刘淑娥:08985551|郑美华:14527334|,3,," 课外阅读,尤其是小说阅读,是大学生课外生活的一个重要组成部分,它对充实大学生的精神生活,丰富他们的文化知识,促进他们的世界观、人生观的形成,具有重要的作用。为了了解当前大学生小说阅读的范围和特点,我们曾于1988年6月,对我馆语言文学阅览室的大学生(不包括中文系和新闻系的大学生)小说阅读问题,进行了一次问卷调查。被调查的大学生共334名,他们分属于学校的文理科,有男女生;调查内容包括我国古代、历史、武侠、言情小说,现代改革、侦探、港台爱情小说和一般小说,以及外国名著、侦探和普通小说等。一、大学生阅读小说的特点从调查中看,大学生阅读小说的特点主要是: 1、大学生阅读小说的主要目的是消遣。调查中发现,出于消遣目的的有318人,远远超过教学需要(8人)和研究需要(8人)的人数,占被调查总人数的95%以上。出现这种现象的原因主要有两个: 一是大学生在紧张学习之余,想看看小",TSQC199002007
图书馆工作要增加透明度,邱维明:16512336|,2,," 目前,我国图书馆工作出现的一些问题,除了体制,经费等方面的原因外,图书馆工作长期以来处于封闭半封闭状态,得不到社会与读者的监督,是一个不容忽视的重要原因。因此,图书馆工作要增加透明度。具体来说,它包括以下三个方面的内容。一、图书馆干部人事工作要增加透明度首先,要改革我国目前图书馆馆长的任职方式。在我国,各级各类图书馆的馆长,一般都是由上级主管部门直接任命的。任期长的可以是终身制,任期短的也有好几年。一个由上级任命的馆长上任就职后,往往上级、下级都对他缺乏强有力的约束和监督。这样,导致有的馆长对一馆人、财、物的管理,往往凭经验办事,“眉头一皱,计上心来”,缺乏科学性和预见性,管理水平难以提高;有的馆长喜欢搞“一言堂”和家长作风,自以为是,民主作风差。因此,应改革图书馆",TSQC199002008
区(县)图书馆区别服务的实践与探索,李典军:16187719|,2,," 区别服务是图书馆服务的基本原则之一,是根据读者的职业、年龄、文化程度等的不同而采取相应服务的一种方式。区(县)馆在人员少、机构不多的情况下,怎样开展区别服务,这是值得研究的问题。我馆是武汉市区级公共图书馆,设有外借处、综合阅览室、少儿阅览室、少儿外借处和服务部等服务机构,工作人员共六名。几年来,我们对区(县)馆的区别服务进行了如下的实践和探索。一、为科技读者提供优惠服务为了方便科技读者,我们采取的优惠服务措施是:馆内所有图书、期刊对科技读者实行全开架借阅,对一般读者则实行半开架借阅;书刊借期他们为一年,一般读者则为半个月或一个月;书刊外借量他们为30～50",TSQC199002009
再谈系列图书的编目,姜承威:|,3,," 系列图书的大量出现,是当前我国出版业的一大特色;同时,也给图书馆的分编工作带来了一些值得思考的问题。我曾就系列图书的编目写过一篇肤浅的文章(见《图书情报知识》1988年第1期),仅涉及文学作品中多部曲小说的编目。其实,岂止文学作品,其它类也有大量系列图书。因此,我还想就此再谈一谈。什么是系列图书呢?我认为:凡围绕一个主题,从多方面、多角度取材、选材,或研究探讨问题,或记叙人物事件,或塑造人物形象等等的图书,都可称之为系列图书。它们有如下特点:在内容方面,各分册相对独立,但又有其内在联系,共同为主题服务,在组织编排方面,有的有出书计划,分为第一辑、第二辑、第三辑……,辑下再列1、2、3等各册书目,有的则除了一个总书名外,没有次序;在形式方面,其版式、开本、字体、装帧等完全一致;在出版方面,有的",TSQC199002010
谈谈馆长怎样做思想政治工作,张雁:17103581|,2,," 党中央最近指出:大力加强和改进全党的思想政治工作,团结和教育全国各族人民坚定不移地坚持四项基本原则,坚持改革开放,排除资产阶级自由化和其它各种错误思想的干扰,以极大的创造热情投身于社会主义现代化建设事业。我作为一名县级图书馆的馆长,想谈谈如何响应党中央的号召,做好思想政治工作。一、提高认识,加强领导近些年来,由于资产阶级自由化思潮的影响,图书馆界出现了一些很不正常的现象。有的人认为:现在什么都是假的,只有钱才是真的;什么事都看透了,谁也不能相信,唯独相信自己;有的人只讲索取,不讲奉献;有的人爱讲虚荣,服务质量差;有的人业务素质低,工作效率不高。同时,有些馆领导又完全用物质刺激去取代精神激励;更有甚者,用年底职工分得奖金的多少作为",TSQC199002011
高校资料室专业队伍建设漫议,曾秀华:|,2,," 对于高校院、系、所资料室来说,建立一支思想素质和业务素质良好的专业队伍,是十分重要的。本文仅从业务素质方面谈谈有关问题。一、高校资料室需要一支结构合理、协调、科学的专业队伍1、从知识层次、人员结构来看,需要一支合理的专业队伍。高校资料室的读者一般都具有较高的专业知识和学术水平,他们的教学和科研,越来越依赖于图书情报资料提供的速度、深度与广度。因此,资料人员的知识层次要相应地较高,他们既要有一定的专业知识和外语水平,又要有广、快、精、准提供文献资料和编写二、三次文献资料的科研能力。长期以来,由于人们只看到资料室服务性的一面,忽视了其学术性的一面;因而,大多数资料室在人员配备上不注意他们的知识层次,在人员结构上也不注意是否合理,弱、低、窄的现象普遍存在,使资料室工作难以达到一定的水平和深度。",TSQC199002012
企业图书馆(室)中文科技期刊的管理和利用,卜建明:15775446|,1,," 我厂在档案馆内单独建立了科技图书室,统一管理全厂各类科技图书、期刊的征订,借阅与收藏。几年来,我们在做好科技图书工作的基础上,加强了对中文科技期刊的管理和开发利用工作。一、加强对现刊的管理,及时为本厂生产、科研及技术引进消化等提供服务我厂现订有一百多种科技期刊,为充分发挥其作用,我们主要抓了两项工作。1、按需订阅,及时流通。根据厂里生产和科研的需要,我们主要订阅了纺织技术和企业管理这两类中文科技期刊。如厂里的总师室,我们就给他们订阅了《棉纺织技术》、《纺织学报》、《中国纺织管理》、《经营与管理》等;又如厂里的生产、设备等部门,我们在经费紧张的情况下,给他们",TSQC199002013
色标管理图书法在中小型图书馆的应用,赵燕:20346205|周家骅:20954641|欧阳红彬:21174791|,1,," 一谈起图书管理的改革,人们首先会想到计算机、复印机等高档用品。其实,对于中小型图书馆来说,花钱不多的色标管理图书法,更有着其它方法无法代替的改革意义以及科学性和实用性。一、材料与方法: 材料:8～10mm宽、3～6cm长的各种颜色的不干胶纸。方法:1、首先根据《中图法》给每一个学科确定一个颜色,然后根据确定的颜色把不干胶纸贴在每本书的书背下部。以医学图书为例:用湖篮色代表外科学,紫色代表内科学,绿色代表药物学等等。2、在每个书架的标窗上,除标明该架图书的分类号、学科外,还须贴上与其相符",TSQC199002014
图书馆办书店的有利条件与经营之道,张伟超:21544949|,1,," 最近几年,我国出现了图书馆办书店的新情况。这对于方便读者购书、改善图书馆条件起了一定作用。一、图书馆办书店的有利条件从目前情况看,我国图书馆办书店有不少有利条件。1、读者群比较固定。我国三大类型图书馆,都有比较固定的读者群,其文化层次也相对稳定。只要按照读者的阅读倾向和借阅规律销售图书,原有的读者一般都会成为书店的顾客。2、办书店的人员比较容易解决。图书馆工作人员成天同图书打交道,对图书的性质、内容,图书的出版发行,以及读者的阅读需求,一般都比较熟悉,可从他们之中挑选书店的经营人员。目前有两种做法:一是加强图书",TSQC199002015
介绍我国期刊的四种刊号,张贤澳:06621283|春赵旻:14538776|,3,," 刊号也叫期刊代号。目前,我国正式出版的期刊,在封面、封底或其它地方,有的印有国际标准刊号、国内统一刊号、国内邮发代号和国外发行刊号,有的只印有国内统一刊号和国内邮发代号(自办发行的期刊则不印它)。了解这四种刊号的意义和作用,对于图书情报工作、出版发行工作都是必要的。一、关于国际标准刊号国际标准刊号,是ISDS(国际数据中心)规定给连续出版物的一种代号,它由以“ISSN”为前缀的8位阿拉伯数字组成。为便于阅读,8位数字分为两组,每组各4位数,以连接号“—”相接。国际标准刊号与国际标准书号(ISBN)不同,它纯碎是由数码组成,不包含任何出版社和出版国的信息。8位数字的最后一位为校验位,可用计",TSQC199002016
图书馆管理心理研究,刘晶:|,1,," 图书馆管理心理研究包括两方面的含义:一是研究图书馆人员的心理状况——人作为客体;二是运用心理规律对人进行管理——人作为主体。本文通过对北京等四个地区的十个中型以上图书馆的工作人员的访问和随机抽样调查(发放调查问卷100份,回收96份),分析了图书馆工作者的心理状态,并提出了以人的心理为中心的管理方法与措施。影响图书馆工作人员心理的因素主要有个性、职业和环境因素。据收回的调查表,发现图书馆工作人员基本上有着正确的价值观,能把“为读者服务”放在首位;最有效的激励因素是被尊重、领导公平与工资奖金。为了充分调动图书馆工作人员的积极性,馆长应有良好的素养,合理组建领导班子,并培养员工良好的心理品质。",TSQC199002017
试论当代新兴学科及《中图法》的对策,袁勇:|,1,," 从十九世纪末以来,通过科学的高度综合,造就了大量的新兴学科。一、当代新兴学科剖析(一) 交叉学科≥边缘学科。交叉学科是指两门或两门以上的学科通过交叉、渗透所形成的学科;边缘学科是指在两门或两门以上学科的“交界地带”形成的学科。交叉学科包含了边缘学科的内容,可以弃除边缘学科这一概念术语。(二) 横断学科。横断学科是对客观世界不同结构层次、不同运动形式以至整个客观世界的某一方面共同的规律进行研究所形成的学科。它是一个与社会科学、自然科学相并列的独立的学科门类。(三) “综合学科”。科学的划分和归属的标准是科学的研究对象,而科学的研究对象是单一的,不存在综合的研究对象。因",TSQC199002018
我国文献情报服务发展的宏观思考,蔡瑱:|,1,," 本文分三章进行论述。第一章信息产业大背景下的图书情报事业。面对全球范围内掀起的信息热潮,我国图书情报事业面临着严峻的挑战,同时也获得了发展的良机。我们完全可以利用自己的优势,以优质的文献情报服务,在竞争中求得进一步的发展与壮大。第二章文献情报服务的探索与创新。从服务范围、服务层次、服务形式、服务手段四个方面,总结了近年来我国情报服务领域中出现的新气象、新探索。这主要表现在技术经济情报服务、高层次情报服务、有偿情报服务、现代化情报服务等方面。第三章图书情报部门的变革与抉择。从四个方面就改革中的成功经验及存在的薄",TSQC199002019
