广西北部湾企业信息化调查分析,梁爱香:21956745|谢桂兰:17382142|韦醒:24161977|,3,信息化;中小型企业;广西北部湾;,"从""硬体支撑""""软体支撑""和网络技术应用等方面,调查分析了北部湾经济区中小企业信息化情况,针对其中的一些问题,提出了相应的解决办法。",KJQB201006036
政府信息资源公共获取途径的探讨,黄洁清:10288553|黄志红:15409966|黄丽群:09371163|,3,政府信息化;政府信息公开;政府信息资源;公共获取;,"在解释政府信息化、政府信息公开、政府信息资源与政府信息资源公共获取等概念的基础上,介绍了我国政府信息资源公共获取的现状,并对政府信息化与政府信息资源公共获取、政府信息公开与政府信息资源公共获取的关系进行了探讨。",KJQB201006037
完善我国信息公开制度的政策建议,孟爱琴:24161978|,4,信息自由;公开制度;政策建议;,"信息公开制度是国家民主法治发展到一定阶段的必然产物。目前,我国的信息公开制度由于还未上升到国家法律的层次,其约束范围、执行力和强制力均存在局限,从而影响信息公开的效果。梳理了国外关于信息公开制度方面的特点和经验,结合我国现行制度的不足,提出了完善我国信息制度的政策建议。",KJQB201006038
信息咨询概念探析,单承伟:22148359|,4,信息咨询;概念;定义;参考咨询;,"从讨论各种信息咨询的概念入手,论述了概念混乱的弊端,分析了概念混乱的缘由,并提出了合理的信息咨询概念。",KJQB201006039
对新形势下科研院所信息工作的思考,黄汉花:10727355|,3,科研院所;信息工作;科技活动;,"信息工作是科技工作的重要组成部分,是科技活动中最为活跃的因素。通过对当前科研院所信息工作现状的分析,提出了新形势下科研院所在信息工作方面应该重视的问题。",KJQB201006040
基于知识流动的企业竞争对手评价体系研究,乔湫娟:24161979|焦成霞:24161980|,3,知识流动;竞争对手;评价体系;,"基于知识流动视角,分析了知识获取路径,构建了知识评价指标体系,并以此为基础采用模糊层次综合评价法对企业竞争对手知识进行量化的分析与评价,构建了企业竞争对手评价体系。",KJQB201006041
网络灰色文献控制管理与开发利用刍论,王英:17605111|,3,网络环境;灰色文献;文献管理;文献利用;,"网络的出现给灰色文献的管理和利用造成了新的困难。分析了影响网络灰色文献管理与利用的主要因素,提出了若干应对策略。",KJQB201006042
浅析信息化条件下计算机网络攻防手段,乔志成:24161981|王庆生:09927114|,3,信息网络战;攻击手段;防御措施;,"阐述了信息网络战的概念,分析了计算机网络战的特点,针对网络战的攻击手段,探讨了网络战的防御措施。",KJQB201006043
基于开放存档信息系统(OAIS)的电子档案标准化管理研究,张丽君:07087635|赵卫利:07093377|,3,电子档案;档案信息化;开放存档信息系统;,"电子档案信息长期保存受到人们的普遍关注。对电子信息资源与传统信息资源进行了比较,对开放存档信息系统(OAIS)长期保存电子文件进行了研究。",KJQB201006044
基于可信计算的移动Agent研究,薛蕾:24161982|彭新光:08866059|,3,移动Agent;可信计算;TPM;私有密钥;,"移动Agent的显著优点是能根据自己的选择从一个网络位置移动到另一个位置,但是由于目前网络环境的安全问题,它的这一优点并未得到很好的发挥。采用将移动Agent私有密钥传送到TPM(Trusted Platform Module)内部的方法解决移动Agent在迁移过程中所遇到的安全问题,从而使移动Agent充分发挥自身的优势。",KJQB201006045
基于模糊聚类算法的矿业城市竞争力研究,王丽:08871220|彭新光:08866059|,3,模糊聚类;矿业城市;城市竞争力;,"提出了影响矿业城市的22个评价指标体系,将模糊C均值聚类算法应用到山西省的矿业城市中对其进行聚类,并为提高矿业城市竞争力提出了对策。",KJQB201006046
Java技术中数据的持久化实现及对比,牛变玲:24161993|刘彦隆:13898074|,3,数据持久化;JDBC;Hibernate;对比分析;,"用Hibernate开源框架实现了对数据库的持久化,并将其与JDBC技术从多个方面进行了对比分析。",KJQB201006047
地质工程中坐标换带的软件设计,姚雪立:24162611|张明媚:23449304|,2,地质工程;坐标换带;软件设计;,"以VisaulC++6.0为开发平台,设计了测量坐标换带软件,经实例验证了其准确性和可靠性,极大地提高了工作效率,对地质工作具有重要的实用意义。",KJQB201006048
基于SSH框架与jQuery技术的JavaWeb开发应用,李峰:08865292|刘彦隆:13898074|,4,jQuery;Struts2;Hibernate;AJAX;JavaWeb;,"针对Struts2、Spring和Hibernate等3种轻量级框架的集成技术,在Web开发过程中引入了jQuery这一目前较为流行的Web前端技术,用HTML+CSS+jQuery的三层结构模式代替了传统的JSP技术作为与用户沟通的视图部分,提高了B/S模式Web应用程序的响应速度,改善了用户的体验。",KJQB201006049
基于公共通信网和信息隐藏技术的军事通信系统初探,张李纲:24161983|,3,军事通信系统;信息隐藏技术;公共通信网;,"提出了现有军事通信系统的一种备用系统和辅助系统,充分利用了水印技术、数字签名和各种加解密技术,通过模块分析,提出了系统的总体设计方案和实现的关键技术,并对可能遇到的问题进行了探讨。",KJQB201006050
档案人员要重视居民健康档案工作,谢素菊:24161984|,2,居民健康档案;民生档案;健康管理;,"说明了居民健康档案的重要作用,论述了居民健康档案是社区卫生服务工作的基本保证,指出档案人员要提高自身素质才能做好居民健康档案。",KJQB201006051
医学期刊编辑的心理问题及调适途径,库雪飞:22544712|栾奕:13631931|,2,医学期刊;编辑;心理问题;调适途径;,"指出了医学期刊编辑存在的几种常见心理问题,分析了产生这些问题的原因,提出了解决问题的具体对策和建议。",KJQB201006052
会计信息质量问题探析,赵秀明:17688126|,3,会计信息;信息质量;监管机制;,"阐述了真实有效的会计信息的含义,分析了虚假会计信息的产生及失控原因,指出了提高会计信息质量的有效途径。",KJQB201006053
制约中小企业发展的因素探析,刘海风:10641613|,3,中小企业;企业管理;理论研究;,"通过问卷调查的方法分析了制约中小企业发展的各种因素,并从战略管理的角度对中小企业管理理论进行了研究。",KJQB201006054
关于商品房预售研究文献的统计分析,刘征鹏:23729799|,2,商品房预售;研究文献;统计分析;,"根据商品房预售的定义以及目前商品房预售的状况,对商品房预售制度实行以来的研究文献进行了统计分析,并提出了建议。",KJQB201006055
试论太原市住房公积金贷款现状,王月香:24161985|,2,住房公积金贷款;商业贷款;贷款额度;,"简述了实行住房公积金制度的意义和目的,分析了住房公积金贷款和商业贷款的区别,并对太原住房公积金贷款现状进行了总结。",KJQB201006056
城市违规建设与监察管理的博弈策略研究,李晓敏:24161986|赵建彬:08872205|,3,城市违规建设;政府监察管理;博弈论;,"随着社会主义市场经济的建立,社会利益主体走向多元化。这种情形下,政府部门、开发商、社会各团体及个人,都逐渐演变为利益主体。博弈论(Game Theory)是研究利益主体之间发生直接相互作用时的决策以及这种决策的均衡问题。在规划决策过程中,常常存在着同类事项的利益多元体。他们与规划部门目标常常冲突并与其相互影响,进而决定博弈结果。因此,运用博弈论的理论及方法,将对规划政策实施的后果做出较为准确的预测,并为优化政策参量、减少政策失误提供有力的依据。",KJQB201006057
能源型城市减缓温室气体排放对策研究——以长治市为例,郭丽芳:24161987|赵莉敏:24161988|,3,能源型城市;温室气体;减排措施;,"介绍了火电、水泥、钢铁等行业CO2排放现状,提出了长治地区工业企业CO2减排措施,旨在为减少温室气体排放提供理论基础。",KJQB201006058
基于企业战略布局的超限超载长效治理研究,程丽丽:24136398|,3,超限超载运输;长效治理;企业战略布局;,"超限超载运输是一个世界性的难题。从运输企业战略选择的角度分析了超限超载运输的成因,指出应通过重新构造运输企业战略框架,促使企业改变竞争战略,实现超限超载运输的长效治理。",KJQB201006059
加强山西社会主义新农村文化建设研究——以清徐县为例,朱桂芳:08898865|丁艳芝:24161989|,4,社会主义新农村;文化建设;农民素质;清徐县;,"在调查研究的基础上介绍了清徐县文化建设取得的成就和存在的问题,分析了造成这些问题的原因,并提出了相应的对策。",KJQB201006060
农村土地流转制约因素文献综述,张彦钰:24161990|,3,土地流转;制约因素;法律制度;农民权益;,"对国内较新的关于农村土地流转的研究文献进行综述,主要侧重于土地流转制约因素方面的研究成果,以期能为进一步全面开展土地流转制约因素方面的研究提供方向。",KJQB201006061
人工砂开发的研究,赵晋萍:23855214|李新建:22791434|赵德光:20340470|,4,人工砂;含泥当量;石粉当量;定量检测控制;,"以基准黏土和基准石粉为参照,提出了含泥当量和石粉当量概念,解决了国内国际人工砂标准中未解决的""砂中含泥量和石粉含量定量检测控制""的问题,确定了按混凝土强度等级区分含泥当量和粉体含量控制指标,有效控制了含泥量,统计出配制泵送混凝土多因素相互影响的综合参数,对混凝土及原材料的放射性、碱骨料潜在活性、抗渗、抗冻性进行了系统测试。",KJQB201006062
制药废水二级出水混凝沉淀对比试验,张鹏:08868757|王增长:09928107|陈宏平:09918005|周涛:08868876|,4,混凝剂;制药废水处理;正交试验;,"选定3种混凝剂对某制药厂制药废水的二级出水进行混凝沉淀对比试验。首先用单因素试验确定3种药剂的最佳用量和pH值范围,然后用正交实验方法对影响混凝效果的因素进行了研究。结果表明:在室温(15℃)条件下,CODcr去除率主要受pH值影响,浊度去除率主要受混凝剂种类影响。PAC投加量为120mg/L,pH值为8.0时,CODcr去除率效果最好,去除率为69.89%,浊度去除率为61.95%,使水质较差的二级出水得到进一步净化。",KJQB201006063
GRC预制薄壁管现浇混凝土空心楼盖的特点及施工应用,王振常:24161991|黄馨蕤:24161992|,4,GRC空心楼盖;抗浮和水平定位;施工工艺;,"通过介绍GRC预制薄壁管现浇混凝土空心无梁楼盖原理及优点,结合工程施工实例,阐述了各分项工程的施工工艺,总结了施工中的注意事项。",KJQB201006064
弹性BP神经网络识别油气储层类型的研究,张涛:09117279|张小莉:09117294|杨立娟:21966460|,3,储层类型;BP神经网络;弹性算法;,"从油气储层类型识别的现状出发,提出采用弹性BP神经网络进行油气储层类型识别的原理、方法。与试油试水资料比对的结果表明,弹性BP神经网络可在不增加额外测井数据的情况下,对储层类型进行较准确的判别,相对于常规BP网络,可在减少网络训练时间的同时,提高网络预测的正确性。",KJQB201006065
承台大体积混凝土温度应力分析与裂缝控制探讨,任晓光:24165944|,4,桩基承台;大体积混凝土;温度应力;裂缝控制;,"从弹性地基上长条板受力计算模型出发,分析了其温度应力的变化规律,指出温度应力的变化规律可作为判断承台大体积混凝土是否开裂的依据,并给出了施工现场温度裂缝控制的一些建议。",KJQB201006066
柏叶口水库泄洪发电洞围岩稳定性评价,庞瑞瑞:42339970|,3,泄洪发电洞;围岩;地质分类;柏叶口水库;,"根据《水利水电工程地质勘察规范》对隧洞围岩进行了工程地质分类,对隧洞涌水、围岩稳定性进行了评价,并提出了相应的处理措施。",KJQB201006067
沙湾水电站尾水渠砼面板施工,黄志军:24161994|,4,沙湾水电站;尾水渠;砼面板;施工质量;滑模设计;,"沙湾水电站尾水渠工程是迄今为止亚洲水电站建设之中设计长度最长的尾水渠。介绍了砼面板防裂配合比设计、施工质量控制、滑模的设计和配重计算、模体的加工和安装以及模板的支撑和操作等,为同类施工提供了借鉴。",KJQB201006068
临汾市公安局作战指挥中心大楼沉降观测,张红峰:24165945|,3,高层建筑物;沉降观测;观测内容;,"介绍了临汾市公安局作战指挥中心大楼沉降观测的目的、内容、方案、内业资料整理等,总结了该次观测的经验和体会。",KJQB201006069
基于小波变换的滚动轴承故障诊断,魏巍:24161995|韩振南:08864441|,2,滚动轴承;故障诊断;小波变换;特征频率;,"论述了小波变换在目前滚动轴承故障诊断中的重要性和实用性,介绍了小波变换的定义、特点及故障诊断的基本步骤,并通过实例说明了基于小波变换的滚动轴承故障诊断方法是准确可靠的。",KJQB201006070
辽宁省朝阳地区油松天然更新影响因子调查研究,初宝顺:22055839|曲杨:24161996|张雪:24161997|项红梅:24161998|,2,油松;天然更新;影响因子;,"对朝阳地区油松更新的现状及影响因子进行了调查研究。实验共设置60块临时标准地,采用50m2样圆法进行调查。通过对不同坡向、坡位、土层厚度、郁闭度条件下油松天然更新情况的调查,得出如下结论:在阴坡、半阴坡生长的油松的天然更新情况较好,半阳坡、阳坡更新情况不好;下覆生长的幼树明显比中覆和上覆好;在郁闭度中等(0.3～0.6)的林分中,油松的天然更新效果最好,郁闭度过大(&gt;0.6)或过小(&lt;0.3)都不利于油松的天然更新;土层厚度较厚的地区油松更新要好于土层中等和较薄的地区。这些研究结论,为朝阳半干旱地区油松的天然更新工作提供了理论依据。",KJQB201006071
PPK测量与RTK测量在城市测量中的对比研究,郭小亮:11650880|,2,PPK技术;RTK技术;城市测量;,"通过对PPK和单基站RTK的作业原理和系统组成的对比分析,比较了PPK测量和单基站RTK技术在城市测量中的优缺点,探讨了PPK测量技术在提高作业效率中的实际意义。",KJQB201006072
浅析花岗岩残积土的物理力学性质,杨树俊:24161999|陈明星:22990918|,3,花岗岩残积土;物理力学性质;颗粒组成;孔隙比;,"根据深圳地铁工程勘察成果,对花岗岩残积土的物理力学性质进行了分析,阐述了花岗岩残积土的颗粒分析、孔隙比、压缩特征等,对深圳地区花岗岩的工程性质有了初步了解。",KJQB201006073
火电厂空冷变频间降温通风设计探讨,任彩玮:24162000|,3,火力发电厂;空冷变频间;降温通风;,"介绍了空冷变频间降温通风设计的几种方案,通过各方案在工程中的运行比较,推荐采用直接蒸发式冷却进风装置,以达到节能、降耗、方便运行管理的目的。",KJQB201006074
浅议转变学风与培养终身学习者之关系,李燕:07206255|王玲:07208806|,3,传统教育模式;人性化教育;终身学习者;,"分析了传统教育模式的弊端和学生的学习现状,探讨了培养终身学习者应具备的客观条件,提出了帮助学生成为终身学习者的具体措施。",KJQB201006075
论如何开发利用高校档案资源建立大学生就业档案,许翠花:22429793|,3,大学生;就业档案;就业能力;就业政策;,"针对高校大学生就业的实际情况,从几方面提出了建立大学生就业档案的构思和依据,为大学生就业出谋划策。",KJQB201006076
浅谈普通高校院系资料室的现状及发展,云洁:23840466|,2,院系资料室;普通高校;信息服务;,"介绍了院系资料室的现状及问题,提出了解决问题的策略,阐述了院系资料室的发展与前景。",KJQB201006077
浅谈企业信息化下的会计信息化,乔旭江:24057553|,2,企业信息化;会计信息化;信息化程度;,"阐述了企业信息化的关键是会计信息化的原因,分析了企业信息化对会计信息化模式的影响,指出信息化程度的强弱与完善与否将直接影响企业的管理和效益。",KJQB201006078
企业物资采购过程中降低成本的对策,冯小琴:24162001|,3,物资采购;采购成本;经济效益;,"阐述了物资采购成本的主要内容,分析了企业物资采购过程中存在的主要问题,提出了降低物资采购成本、提高经济效益应采取的措施。",KJQB201006079
基于语义网的数字图书馆信息检索模型研究,袁颖:21422111|赵捧未:09041346|,3,语义网;数字图书馆;信息检索模型;,"介绍了语义网的相关知识,针对数字图书馆信息检索效率不高的问题,在现有数字图书馆信息检索模型的基础上,提出一种新型的基于语义网的数字图书馆信息检索模型,详细论述了该模型的3个主要模块及其各自功能。通过采用语义网技术,解决了在传统的基于关键字的信息检索中只能从句法上对关键字进行分析,而无法根据信息资源中的语义关系进行检索的问题。",KJQB201007002
基于未确知的图书馆读者服务质量综合评价,赵婷:21997865|,3,图书馆;未确知测度函数;读者服务质量;综合评价;,"在分析影响图书馆读者服务质量各个因素的基础上,构建了图书馆读者服务质量评价指标体系,并利用未确知测度计算出各个指标的隶属度函数和相对权重,进而对某高校图书馆读者服务质量进行了综合评价。",KJQB201007003
数字参考咨询的质量控制与评价研究,单冠贤:10582044|,3,参考咨询;数字参考咨询;质量控制;质量评价;,"介绍了数字参考咨询的现状和重要性,阐述了国内外图书馆数字参考咨询的质量控制与评价模式,指出了我国数字参考咨询质量控制与评价面临的问题,对图书馆做好数字参考咨询质量控制与评价给出了建议和对策。",KJQB201007004
充分发挥实验室和图书馆在高校理工科教学模式改革中的作用,刘泉:07920358|夏立新:08562710|,3,图书馆;实验室;理工科大学生;教学模式改革;,"通过对本科生借阅图书总量和使用数据库情况的调查,揭示了学生自主学习愿望和能力弱化的事实,指出大学生在第三学期后介入科研活动是提高理工类学生教育质量和教育效率的有效措施。",KJQB201007005
延长开馆时间对大学图书馆图书流通状况的影响——以天津师范大学图书馆为例,于曦:10009818|,3,高校图书馆;开馆时间;流通量;藏书利用率;,"以天津师范大学图书馆为例,通过分析、比较相关统计数据,证明了图书馆延长开馆时间后图书借阅总量和月流通总量均有大幅度的提高,读者借阅行为在时间上变得更为分散,阅读需求得到更大的满足。",KJQB201007006
三网融合对数字图书馆发展的影响,王丽华:06746385|,2,三网融合;数字图书馆;数字电视;,"三网融合是指电信网、计算机网和有线电视网三大网络的在高层业务应用上的融合。介绍了三网融合的概念和意义,探讨了三网融合对数字图书馆发展的影响。",KJQB201007007
改革和完善高校图书馆过刊管理的思考,李景芝:13991582|,2,高校图书馆;过刊管理;使用价值;,"阐述了高校图书馆过刊的特点及其使用价值,探讨了高校图书馆过刊管理中存在的问题,提出了改革和完善高校图书馆过刊管理的思路与对策。",KJQB201007008
Web2.0环境下高校图书馆个性化信息服务初探,王春霞:09432649|,2,高校图书馆;个性化信息服务;Web2.0;,"通过对Web2.0的服务理念、技术等方面及Web2.0对高校图书馆信息服务影响的粗浅研究,提出了高校图书馆在Web2.0环境下开展个性化信息服务的对策。",KJQB201007009
基于B/S模式的华北科技学院图书馆文献采访交互式系统的实现,段雪香:24200052|,3,文献采访;采访系统;B/S模式;,"介绍了华北科技学院图书馆文献采访交互式系统的功能,指出该系统的开发解决了用户直接参与文献采访的难题。",KJQB201007010
高校图书馆志愿者服务的探索,刘美枝:10828812|,3,高校图书馆;志愿者服务;运行机制;,"针对高校图书馆志愿者的活动,介绍了图书馆志愿者服务队伍出现的缘由及志愿者的构成,分析了图书馆志愿者服务存在的不足,并在阐述图书馆志愿者服务运行机制的同时,指出了图书馆志愿者服务的新视点。",KJQB201007011
新环境下的高校图书馆信息素质教育与科学化服务,蔡志敏:22411379|,3,高校图书馆;信息素质教育;创新服务;,"对信息素质教育的内容进行了研究与分析,论述了信息素质教育在图书馆的重要地位和优势,提出了高校图书馆强化对大学生进行信息素质教育的方法和途径。",KJQB201007012
面向生命科学学院研究生的电子资源培训——以藻类毒素的研究为例,刘霞:08711798|,3,生命科学学院;藻类毒素;研究生;,"以藻类毒素的研究为例,详细介绍了面向生命科学学院研究生电子资源培训的主要内容和注意事项。",KJQB201007013
浅析新时期高校图书馆流通服务存在的问题与对策,王云凤:11235282|,3,高校图书馆;流通服务;利用率;馆藏复选;馆员素质;,"指出了新时期高校图书馆流通服务存在的主要问题,从馆藏复选规划、书目数据库建设、流通业务管理、图书馆员素质4个方面分析了出现问题的原因,提出了具体的解决方案。",KJQB201007014
利用LibQUAL+R进行图书馆服务质量评价——以云南农业大学图书馆为例,贺兰芳:09287749|王发文:09288413|曹克玲:17669842|,3,LibQUAL+R;图书馆服务;服务质量评价;,"以LibQUAL+R为工具,依据25个问卷调查指标,分析了云南农业大学图书馆服务质量中存在的突出问题,并提出了相应的改进措施,同时还探讨了利用LibQUAL+R进行图书馆服务质量评价的可行性。",KJQB201007015
高校图书馆管理使用机读目录之评价,孟英华:23180736|,2,高校图书馆;机读目录;编目;检索;,"结合沈阳理工大学图书馆管理中机读目录的使用,简要评述其在查重、著录、组织目录等工序上及其在检索中的优势。",KJQB201007016
试论代理服务器在图书馆的应用,王翠华:24072371|,3,代理服务器;图书馆;安装方法;IP资源;,"阐述了代理服务器的内涵,介绍了代理服务器的安装,论述了代理服务器在图书馆的作用,对代理服务器在图书馆的应用进行了探讨。",KJQB201007017
图书馆社会教育功能发挥的障碍分析,薛芹:08211691|,3,图书馆;社会教育功能;读者服务;,"分析了图书馆社会教育功能发挥的内外部障碍,提出了在学习型社会提倡全民学习、终身学习的背景下,充分发挥图书馆社会教育功能的有效措施。",KJQB201007018
《图书情报工作》学术影响力分析,王靖:08672347|,3,图书情报工作;学术影响力;CNKI;行业关注度;期刊评价指标;,"以《CNKI——中国知网》为检索源,从行业关注程度和期刊评价指标两大方面分析了《图书情报工作》在图书情报领域的学术影响力。",KJQB201007019
高校图书馆网站设计创意及实现——以海口经济学院图书馆为例,麦笃彪:44957319|温小明:44957318|,3,高校图书馆;网站;设计创意;,"简要表述了图书馆网站的基本功能,阐述了图书馆网页的设计创意理念,并以海口经济学院图书馆网站建设为例,探讨了图书馆网站设计创意的实现方法及安全管理等。",KJQB201007020
论高校图书馆和谐环境的构建,管贻英:17616813|,3,高校图书馆;和谐环境;以人为本;,"论述了新形势下构建高校图书馆和谐环境的重要性,指出应从物理环境的和谐、人际关系环境的和谐、资源建设环境的和谐、制度环境的和谐等着手来实现图书馆环境的全面和谐。",KJQB201007021
基于PowerPoint的图书馆导览系统制作研究,余若琪:11695566|,3,图书馆导览系统;多媒体制作;系统评价;PowerPoint软件;,"分析了传统图书馆导览活动的弊端,从导览内容的建立、媒体的制作、应用方式、系统评价等方面探讨了应用PowerPoint软件来制作图书馆导览系统的详细流程。",KJQB201007022
主动学习策略与图书馆新生教育,钟红英:07917262|,3,主动学习策略;图书馆;新生教育;读者培训;,"从教学策略角度思考图书馆新生教育的开展,探讨了主动学习策略在图书馆新生教育中的应用,介绍了基于主动学习策略的图书馆新生教育。",KJQB201007023
浅议高校图书馆员与读者的沟通,田原:11177409|,3,高校图书馆;图书馆员;读者服务;沟通方式;,"高校图书馆员与读者的沟通对图书馆与读者间消除误会、促进交流,为读者提供准确高效的文献信息服务,使读者及时获取所需文献资料起到重要的作用。介绍了高校图书馆员与读者主要的沟通方式,分析了高校图书馆员与读者的沟通障碍,探讨了实现有效沟通的方法。",KJQB201007024
通过区分读者类型与提供优质服务充分彰显图书馆职能,胡晓梅:21268283|,2,高校图书馆;读者类型;针对性服务;,"服务读者是图书馆工作的根本,搞好服务工作、提高服务质量是图书馆赖以生存和发展的基础,是彰显图书馆职能、提升图书馆地位的精髓。从区分读者类型出发,提出了一些针对不同类型读者提供各具特色服务的设想。",KJQB201007025
唐山市高校图书馆为社会读者服务面临的问题及对策,曹丽香:22510404|吴克梅:10874054|,2,高校图书馆;社会读者;唐山市;,"从高校图书馆的现状入手,分析了唐山市高校图书馆服务社会所面临的问题,提出了解决这些问题的对策。",KJQB201007026
高校图书馆与大学生信息素质教育,米荃:24200055|,3,信息素质教育;高校图书馆;大学生;,"论述了大学生信息素质教育的重要性,阐述了信息素质教育的内容,分析了高校图书馆开展信息素质教育的优势,提出了高校图书馆对大学生进行信息素质教育的途径。",KJQB201007027
浅谈高校数字图书馆的人才建设,吴彦华:17599758|,3,数字图书馆;人才建设;绩效评估;激励机制;,"人才建设是关系到数字图书馆生存、发展的大问题。阐述了数字图书馆人才建设的必要性和措施,探讨了如何建立有效的绩效评估、激励机制。",KJQB201007028
以优质服务促进图书馆事业发展,曾馨:11509717|,2,优质服务;图书馆;社会效益;,"简述了优质服务对图书馆事业发展的意义和重要作用,并就有关图书馆优质服务的几个问题提出了看法。",KJQB201007029
浅谈知识信息时代图书馆的社会职能及其发展方向,吴会霞:22321108|,3,知识信息时代;图书馆;社会职能;,"从图书馆的含义出发,阐述了图书馆的社会职能,指出知识信息时代的图书馆只有变换其功能,积极发展信息咨询,才能更好地满足用户多方面、多层次的信息需求。",KJQB201007030
高校图书馆读者违规借阅行为的对策,罗晓勇:23848124|,2,高校图书馆;大学生读者;违规行为;,"大学生读者作为高校图书馆服务的主要对象,常常有违规行为,通过对读者违规借阅心理的分析,提出了适宜的应对策略。",KJQB201007031
试论高职院校图书馆过刊的管理与开发利用,陈珲:23833722|,3,高职院校;图书馆;过刊管理;管理措施;,"阐述了过刊文献的特点、价值,分析了高职院校图书馆过刊管理存在的问题,提出了改进过刊的管理与开发利用的对策。",KJQB201007032
数字时代高职高专图书馆人才队伍建设的思考,梁其学:22309938|,3,数字时代;高职高专图书馆;馆员素质;人才队伍建设;,"阐述了数字时代图书馆的发展对馆员产生的影响,分析了高职高专院校图书馆员的现状和存在的问题,提出了图书馆人才队伍建设的策略。",KJQB201007033
公共图书馆旧报纸文献工作的现状及思考——以广东省立中山图书馆为例,秦洪芳:15500662|,3,报纸文献工作;公共图书馆;文献利用;,"以广东省立中山图书馆为例,分析了公共图书馆新中国成立前的报纸文献工作现状及存在的问题,提出了解决问题的办法和今后工作的努力方向。",KJQB201007034
论义乌市社区图书馆之构建,丁小明:10708319|,3,公共图书馆;社区图书馆;模式选择;功能定位;,"兴办、普及社区图书馆,在我国既是一种现实的选择,又是一种必然的选择。结合义乌市实际,论述了社区图书馆建设的模式选择和功能定位。",KJQB201007035
公共图书馆中文核心期刊的确立原则,王连君:22913250|,2,公共图书馆;核心期刊;确立原则;,"中文核心期刊的确立,关乎公共图书馆的馆藏质量和读者的文献使用率。从图书馆实践的角度,阐述了公共图书馆确立中文核心期刊的原则。",KJQB201007036
科研机构图书馆开展情报资料服务的形式探讨,李玉民:08278590|,2,科技情报工作;科技文献;声像服务;,从科技文献的检索、图书和过刊的管理、期刊编辑、声像服务4个方面介绍了山东省寄生虫病防治研究所图书情报资料馆所做的工作及取得的成绩。,KJQB201007037
以ISBN作为全国性统一书次号势在必行,杜晋萍:11269235|瞿嘉福:24206208|,4,ISBN;索书号;书次号;,"介绍了各图书馆书次号的组成现状,探讨了以ISBN作为全国性统一书次号的可行性,由于采用ISBN作为统一书次号的条件已经成熟,建议将ISBN列为全国性统一书次号标准。",KJQB201007038
基于商业秘密防护的企业反竞争情报体系构建,刘圣君:24200053|,4,商业秘密;反竞争情报;Miller模型;力拓间谍案;,"在介绍商业秘密与反竞争情报相关概念的基础上,从组织、流程、制度、技术、企业文化等5个层面,对基于商业秘密防护的反竞争情报体系的构建进行了探讨,并以力拓间谍案为例,分析其中企业针对商业秘密保护的反竞争情报体系构建中存在的问题和建设性意见。",KJQB201007039
浅析政府房地产信息资源的市场化开发,曹立静:24200054|姚守峰:11317452|,3,政府房地产信息资源;市场化开发;开发模式;,"分析了政府房地产信息资源开发存在的问题,在政府信息资源经济学分类的基础上,研究了政府房地产信息资源市场化开发的模式,提出了保障房地产政府信息资源市场化开发的政策建议。",KJQB201007040
数字化校园建设的研究,安琳:10601658|刘玉珍:10931126|,3,信息孤岛;数字化校园;数据整合;一卡通;,"从邯郸学院的实际情况出发,探讨了数字化校园的意义,提出了校园实现数字化的关键步骤和技术,重点介绍了数据整合平台的技术,并提出了各个系统和一卡通卡片的挂接的技术解决方案。",KJQB201007041
国内外知识抽取系统解析,吴友蓉:24200056|,2,知识抽取系统;本体;自然语言处理;,"介绍了目前最流行的知识抽取方法,分析比较了Amilcare、TEXTRUNNER、Pythor、MnM、Text2Onto、SELKAS等知识抽取系统。",KJQB201007042
数据挖掘技术在军事情报管理系统中的应用,成亮星:24200057|,3,数据挖掘技术;情报管理系统;指挥控制系统;,"阐述了数据挖掘的概念与过程,探讨了我军情报管理系统中所涉及的数据挖掘方法。",KJQB201007043
浅析军事情报资源开发理论,于光:22174856|全吉成:20534592|王丽华:24200058|张凤晶:22473546|,3,军事情报资源;开发理论;开发原则;开发方法;,"军事情报资源的开发理论是军事情报资源利用理论的一个重要方面。阐述了军事情报资源开发的含义,结合军事情报资源利用的实际对军事情报资源开发的原则、开发的方法进行了论述。",KJQB201007044
浅谈网络时代社科期刊编辑的信息素养,董红琴:24200059|,2,网络时代;社科期刊编辑;信息素养;,"计算机的普及和互联网的发展在为社科期刊带来发展机遇的同时,也对社科期刊编辑提出了更高的要求。分析了提升社科期刊编辑信息素养的紧迫性,探讨了提升社科期刊编辑信息素养的对策建议。",KJQB201007045
政府内部信息参考刊物编辑的几点经验,郑慧梅:24206209|,2,政府内部信息;参考刊物;编辑工作;编辑素质;,"论述了参考刊物的定位和信息选择,以编辑《三亚参考》为例,对编辑内部刊物工作中的编辑意识、编辑方法、编辑技术等进行了探讨,重点论述了参考刊物编辑人员的选用问题。",KJQB201007046
RUBY的功能及其应用,徐向超:23448571|郭喆:17501036|,3,RUBY;RAILS;GOOGLE CHART;AJAX;Duck Typing;,"介绍了RUBY的功能以及RUBY的杀手级应用——RAILS,同时总结了RAILS强大的AJAX功能和Chart功能。",KJQB201007047
浅谈提高地质档案利用率的措施,丁江虹:24200494|,3,地质档案;利用率;档案信息化;馆员素质;,"阐述了档案管理人员应具备的素质,介绍了为提高档案利用率开展的QC活动和优质服务方式,并提出了几点建议。",KJQB201007048
